timestamp,temperature,pressure,Elapsed_time,label
2025-04-01 00:00:00,190.49671415301123,119.5762403179773,19.728602107805113,0
2025-04-01 00:01:00,189.86173569882882,119.54658589161615,19.87780021477854,0
2025-04-01 00:02:00,190.64768853810068,118.20435682736999,19.761047575581944,0
2025-04-01 00:03:00,191.52302985640802,119.66990980829856,20.044167218778448,0
2025-04-01 00:04:00,189.76584662527665,120.73282908182175,20.478871412584766,0
2025-04-01 00:05:00,189.7658630430508,118.7257678809232,19.691583137143517,0
2025-04-01 00:06:00,191.5792128155074,121.04848265105059,20.400328199107367,0
2025-04-01 00:07:00,190.7674347291529,120.48777482108434,19.687331171061246,0
2025-04-01 00:08:00,189.53052561406506,119.26576667802897,19.660949115001245,0
2025-04-01 00:09:00,190.54256004358595,119.85847036266215,20.327437847337286,0
2025-04-01 00:10:00,189.53658230718753,121.59832180764103,20.368774551203046,0
2025-04-01 00:11:00,189.53427024642974,120.73354781350587,20.340563974705063,0
2025-04-01 00:12:00,190.24196227156602,120.00878365489815,19.473681036712744,0
2025-04-01 00:13:00,188.08671975534222,119.76231668303902,19.81361960877118,0
2025-04-01 00:14:00,188.27508216748697,120.07660907045165,20.329195436801328,0
2025-04-01 00:15:00,189.43771247075904,119.4882364420577,20.016616736225558,0
2025-04-01 00:16:00,188.98716887966557,117.89525049428099,19.570522861521013,0
2025-04-01 00:17:00,190.31424733259527,122.04217791053473,20.183327175650177,0
2025-04-01 00:18:00,189.0919759244788,120.15532499919941,19.71407709640341,0
2025-04-01 00:19:00,188.5876962986647,120.39814726512253,20.717809939356886,0
2025-04-01 00:20:00,191.46564876892157,119.9420922501231,20.617936584967303,0
2025-04-01 00:21:00,189.77422369951347,119.26488319927542,20.241638970542226,0
2025-04-01 00:22:00,190.06752820468793,119.81407551905123,20.544402681907908,0
2025-04-01 00:23:00,188.57525181378654,118.40060523780569,20.02591654004935,0
2025-04-01 00:24:00,189.45561727547482,122.27708649805331,20.306174997750006,0
2025-04-01 00:25:00,190.11092258970987,118.76548800157761,20.59108811812083,0
2025-04-01 00:26:00,188.8490064225777,118.96803371615282,20.098199472717724,0
2025-04-01 00:27:00,190.37569801834567,119.5597407956136,19.897925131394288,0
2025-04-01 00:28:00,189.3993613100812,121.28807572485238,19.318151216729152,0
2025-04-01 00:29:00,189.70830625020673,120.01450899926266,19.966746589711402,0
2025-04-01 00:30:00,189.3982933877706,118.76386420396953,20.329369273824923,0
2025-04-01 00:31:00,191.85227818450895,121.25433836075734,20.378253371027053,0
2025-04-01 00:32:00,189.98650277526207,120.73100062678549,20.201746026287363,0
2025-04-01 00:33:00,188.9422890710441,120.53843495721645,19.783480362015105,0
2025-04-01 00:34:00,190.82254491210318,120.71573424117084,19.209271372420964,0
2025-04-01 00:35:00,188.77915635002898,122.39436190058245,19.801913960798107,0
2025-04-01 00:36:00,190.20886359500474,122.18509489503612,19.87826205157842,0
2025-04-01 00:37:00,188.0403298761202,119.3132846569967,19.874828413123993,0
2025-04-01 00:38:00,188.67181395110157,121.62388499281116,20.24742254279117,0
2025-04-01 00:39:00,190.19686123586914,120.3831681897589,20.794270564405934,0
2025-04-01 00:40:00,190.73846657999542,120.49909581613775,20.049411680736437,0
2025-04-01 00:41:00,190.17136828118998,118.30772916835667,19.913307284337414,0
2025-04-01 00:42:00,189.88435171761176,119.82961423461181,19.896311274798364,0
