timestamp,Temperature,pressure,label
2025-03-01 00:00:00,200.81957835246854,99.43216202608957,0
2025-03-01 00:01:00,199.77186390306755,99.39242509476564,0
2025-03-01 00:02:00,201.06868608786615,97.59383814867579,0
2025-03-01 00:03:00,202.51299926307325,99.55767914312007,0
2025-03-01 00:04:00,199.61364693170648,100.98199096964113,0
2025-03-01 00:05:00,199.61367402103386,98.2925289604371,0
2025-03-01 00:06:00,202.6057011455872,101.40496675240779,0
2025-03-01 00:07:00,201.2662673031023,100.65361826025301,0
2025-03-01 00:08:00,199.22536726320732,99.01612734855881,0
2025-03-01 00:09:00,200.89522407191683,99.81035028596729,0
2025-03-01 00:10:00,199.23536080685943,102.14175122223898,0
2025-03-01 00:11:00,199.23154590660909,100.98295407009786,0
2025-03-01 00:12:00,200.39923774808395,100.01177009756351,0
2025-03-01 00:13:00,196.84308759631463,99.68150435527228,0
2025-03-01 00:14:00,208.1538855763535,91.10265615440522,1
2025-03-01 00:15:00,199.0722255767524,99.31423683235731,0
2025-03-01 00:16:00,198.3288286514482,97.17963566233652,0
2025-03-01 00:17:00,200.5185080987822,102.73651840011654,0
2025-03-01 00:18:00,198.50176027539,100.20813549892719,0
2025-03-01 00:19:00,208.66969889279676,91.5335173352642,1
2025-03-01 00:20:00,202.41832046872057,99.92240361516494,0
2025-03-01 00:21:00,210.62746910419722,90.01494348702906,1
2025-03-01 00:22:00,200.11142153773508,99.75086119552864,0
2025-03-01 00:23:00,197.64916549274778,97.85681101865963,0
2025-03-01 00:24:00,199.10176850453345,103.05129590739143,0
2025-03-01 00:25:00,200.18302227302127,98.34575392211399,0
2025-03-01 00:26:00,198.1008605972532,98.61716517964479,0
2025-03-01 00:27:00,200.61990173027036,99.41005266612223,0
2025-03-01 00:28:00,199.00894616163396,101.72602147130219,0
2025-03-01 00:29:00,199.5187053128411,100.01944205901195,0
2025-03-01 00:30:00,199.0071840898215,98.34357803331918,0
2025-03-01 00:31:00,203.05625900443974,101.68081340341483,0
2025-03-01 00:32:00,199.9777295791824,100.97954083989255,0
2025-03-01 00:33:00,198.25477696722277,100.72150284267005,0
2025-03-01 00:34:00,201.35719910497025,100.95908388316893,0
2025-03-01 00:35:00,197.9856079775478,103.20844494678049,0
2025-03-01 00:36:00,200.34462493175783,102.92802715934839,0
2025-03-01 00:37:00,196.76654429559838,99.07980144037559,0
2025-03-01 00:38:00,197.80849301931758,102.17600589036694,0
2025-03-01 00:39:00,200.32482103918406,100.51344537427693,0
2025-03-01 00:40:00,201.2184698569924,100.66878839362458,0
2025-03-01 00:41:00,200.28275766396345,97.73235708559794,0
2025-03-01 00:42:00,199.8091803340594,99.77168307437982,0
2025-03-01 00:43:00,199.50317890227768,98.910816388949,0
2025-03-01 00:44:00,197.56043871589375,101.10959881195703,0
2025-03-01 00:45:00,198.81225705614872,101.43524787053975,0
2025-03-01 00:46:00,199.23994602791635,97.22018828963814,0
2025-03-01 00:47:00,201.7442516732612,99.97047328223428,0
2025-03-01 00:48:00,200.56697017778797,101.5032944164243,0
2025-03-01 00:49:00,197.0909837436515,99.74985019049998,0
2025-03-01 00:50:00,200.5347385495014,100.97694528430317,0
2025-03-01 00:51:00,199.36461423731308,100.47056172662029,0
2025-03-01 00:52:00,198.88307869949517,100.45782471081652,0
2025-03-01 00:53:00,201.00926587658742,99.63643792938848,0
2025-03-01 00:54:00,201.7011492121183,98.36978172245814,0
2025-03-01 00:55:00,201.53661219654174,98.49714960245046,0
2025-03-01 00:56:00,198.61529108668265,100.95053236937012,0
2025-03-01 00:57:00,199.4897995798455,100.02607406239531,0
2025-03-01 00:58:00,200.54658466181587,99.81439359222632,0
2025-03-01 00:59:00,201.6096494597519,99.43198734328804,0
2025-03-01 01:00:00,199.20936250755528,99.59104694705579,0
2025-03-01 01:01:00,199.6936626885047,101.4028618046141,0
2025-03-01 01:02:00,198.17454729289005,99.55077293029684,0
2025-03-01 01:03:00,198.0262590702669,98.2029732841759,0
2025-03-01 01:04:00,201.34066760695043,100.99649337922384,0
2025-03-01 01:05:00,202.23779604714187,99.72546527042128,0
2025-03-01 01:06:00,199.88118329939246,100.04207045981391,0
2025-03-01 01:07:00,201.65582928152185,102.15415493057534,0
2025-03-01 01:08:00,200.5966994413286,99.97244885315033,0
2025-03-01 01:09:00,198.93555240490156,100.38750612197909,0
2025-03-01 01:10:00,200.5963027490889,98.42024252166024,0
2025-03-01 01:11:00,202.53776033466886,99.70564293384972,0
2025-03-01 01:12:00,199.9408870354686,100.81676490057953,0
2025-03-01 01:13:00,202.5816620320931,97.91579919665274,0
2025-03-01 01:14:00,195.6774205782519,100.26913242477505,0
2025-03-01 01:15:00,201.3561391322191,100.13506003734405,0
2025-03-01 01:16:00,200.143627662593,100.05532519048717,0
2025-03-01 01:17:00,199.50663787173133,101.38979292420204,0
2025-03-01 01:18:00,200.1514052812836,100.44814760989702,0
2025-03-01 01:19:00,196.72051129090852,101.98061634379764,0
2025-03-01 01:20:00,199.63754138506812,98.668590049104,0
2025-03-01 01:21:00,200.5892357429944,100.18213892007259,0
2025-03-01 01:22:00,202.4385251738235,100.11318549376253,0
2025-03-01 01:23:00,199.1448541398485,98.5671989783682,0
2025-03-01 01:24:00,198.66598555522623,101.28143530280241,0
2025-03-01 01:25:00,199.1721008780855,103.11506222984278,0
2025-03-01 01:26:00,201.51041349420842,99.97721186019167,0
2025-03-01 01:27:00,200.5424393309385,100.67672825828684,0
2025-03-01 01:28:00,199.12589566378438,100.11325475759254,0
2025-03-01 01:29:00,211.84689126463704,90.04379654232439,1
2025-03-01 01:30:00,200.16017795642426,97.5601812277453,0
2025-03-01 01:31:00,212.59826423437926,90.05426353265221,1
2025-03-01 01:32:00,198.84161239510237,98.13477576952468,0
2025-03-01 01:33:00,199.4593574581137,102.28349678459922,0
2025-03-01 01:34:00,199.35302154733193,99.84575301014286,0
2025-03-01 01:35:00,197.58520033558202,99.53646809907679,0
2025-03-01 01:36:00,200.48859845715654,101.19146612521565,0
2025-03-01 01:37:00,200.43074119909681,98.49685352217311,0
2025-03-01 01:38:00,200.00843720346006,98.9724021890739,0
2025-03-01 01:39:00,199.612931229931,100.09121684079315,0
2025-03-01 01:40:00,197.66463827561682,101.37855044850747,0
2025-03-01 01:41:00,199.30593521743717,100.67225796052618,0
2025-03-01 01:42:00,199.43452104773084,100.33275569097128,0
2025-03-01 01:43:00,198.67624250578433,100.10467776521627,0
2025-03-01 01:44:00,199.73387857575108,100.53631604640587,0
2025-03-01 01:45:00,200.66668391374398,100.2702148928732,0
2025-03-01 01:46:00,203.11220673699736,98.6198371517989,0
2025-03-01 01:47:00,200.28805339117253,100.06174615698842,0
2025-03-01 01:48:00,200.42495814469257,98.56125719705021,0
2025-03-01 01:49:00,199.8771642389858,100.1086506074871,0
2025-03-01 01:50:00,196.83402749475658,99.35593175840576,0
2025-03-01 01:51:00,199.95625210550878,103.40277137452904,0
2025-03-01 01:52:00,200.09937984640268,99.9465415257727,0
2025-03-01 01:53:00,204.06434948560073,98.11831898120947,0
2025-03-01 01:54:00,199.68260440811116,99.82019851769292,0
2025-03-01 01:55:00,200.49755311485046,100.69594071915478,0
2025-03-01 01:56:00,199.94272557998636,102.24230768784439,0
2025-03-01 01:57:00,198.07168123792778,99.21013378408212,0
2025-03-01 01:58:00,201.88565764394977,97.87954651480833,0
2025-03-01 01:59:00,201.24068950393317,101.09456159531751,0
2025-03-01 02:00:00,201.30520271262102,98.14999773409447,0
2025-03-01 02:01:00,198.49951069958868,99.41555170837997,0
2025-03-01 02:02:00,202.31461061304455,99.65478854941527,0
2025-03-01 02:03:00,197.68694574639272,99.90669117257785,0
2025-03-01 02:04:00,200.96831420477045,100.92348037247962,0
2025-03-01 02:05:00,203.61425178258648,99.08393006173624,0
2025-03-01 02:06:00,198.36561506353436,99.63320280209653,0
2025-03-01 02:07:00,199.06560874615542,99.98087772704783,0
2025-03-01 02:08:00,200.1644247523946,100.20046126307517,0
2025-03-01 02:09:00,199.16926517070826,100.13108841410862,0
2025-03-01 02:10:00,197.44140533874088,100.58424773879825,0
2025-03-01 02:11:00,200.11312890842996,101.13074494291993,0
2025-03-01 02:12:00,198.24719887235193,100.5261297149723,0
2025-03-01 02:13:00,200.78142751054804,100.60780460150235,0
2025-03-01 02:14:00,209.48295001351423,88.87982095655973,1
2025-03-01 02:15:00,202.55739176827893,100.06730511688201,0
2025-03-01 02:16:00,198.70763206764522,100.64254011432216,0
2025-03-01 02:17:00,199.46859849826063,100.9767812007244,0
2025-03-01 02:18:00,201.34230340865994,99.07224996252671,0
2025-03-01 02:19:00,197.96907387788397,99.11688737164921,0
2025-03-01 02:20:00,200.37530889209683,99.23070509511997,0
2025-03-01 02:21:00,202.15678554456602,100.7187946258544,0
2025-03-01 02:22:00,197.34765266297399,101.38540061359843,0
2025-03-01 02:23:00,200.3046458665783,99.45400345622926,0
2025-03-01 02:24:00,200.4288066105099,101.21666950026025,0
2025-03-01 02:25:00,201.29000773843256,100.16546294428056,0
