timestamp,Temperature,pressure,elapsed_time,label
2025-05-01 00:00:00,180.06457283989147,159.9050107377318,35.069657249533364,0
2025-05-01 00:01:00,179.98202564084775,159.95723007517248,35.056664718507136,0
2025-05-01 00:02:00,180.0841995099531,159.91636665145367,34.8126960308389,0
2025-05-01 00:03:00,180.19799388133305,160.01545852657244,35.115916844352746,0
2025-05-01 00:04:00,179.96956006128596,160.16760499440466,34.70198346488468,0
2025-05-01 00:05:00,179.9695621955966,159.89205409800024,34.86916313484794,0
2025-05-01 00:06:00,180.20529766601595,160.14011486968758,34.600182437420436,0
2025-05-01 00:07:00,180.09976651478988,159.89056590987144,35.31172530339256,0
2025-05-01 00:08:00,179.93896832982847,159.88133219025045,34.95369010121094,0
2025-05-01 00:09:00,180.07053280566618,160.11460324656804,35.43337680696326,0
2025-05-01 00:10:00,179.93975569993438,160.12907109292107,35.1605899853039,0
2025-05-01 00:11:00,179.93945513203587,160.11919739114677,35.08961964267021,0
2025-05-01 00:12:00,180.03145509530358,159.81578836284947,34.8827544611438,0
2025-05-01 00:13:00,179.75127356819448,159.9347668630699,34.790729992862516,0
2025-05-01 00:14:00,179.7757606817733,160.11521840288046,35.10459431477939,0
2025-05-01 00:15:00,179.92690262119868,160.00581585767895,34.9856971981454,0
2025-05-01 00:16:00,179.86833195435653,159.84968300153236,34.73214593690294,0
2025-05-01 00:17:00,180.04085215323738,160.06416451147757,34.69662831669834,0
2025-05-01 00:18:00,179.88195687018225,159.89992698374118,34.80825925417128,0
2025-05-01 00:19:00,179.8164005188264,160.2512334787749,35.364193445053246,0
2025-05-01 00:20:00,180.1905343399598,160.21627780473855,35.44265558360226,0
2025-05-01 00:21:00,179.97064908093674,160.08457363968978,35.04099782946178,0
2025-05-01 00:22:00,180.00877866660943,160.19054093866777,35.02978855924826,0
2025-05-01 00:23:00,179.81478273579225,160.00907078901727,34.9327359256341,0
2025-05-01 00:24:00,179.92923024581174,160.1071612492125,34.8131029303381,0
2025-05-01 00:25:00,180.01441993666228,160.2068808413423,35.27503581152145,0
2025-05-01 00:26:00,179.8503708349351,160.0343698154512,35.374715278779426,0
2025-05-01 00:27:00,180.04884074238493,159.964273795988,34.82131618283214,0
2025-05-01 00:28:00,179.92191697031055,159.7613529258552,34.98343232431508,0
2025-05-01 00:29:00,179.96207981252687,159.98836130639899,34.91002673985797,0
2025-05-01 00:30:00,179.92177814041017,160.11527924583874,34.915952185027,0
2025-05-01 00:31:00,180.24079616398618,160.13238867985947,35.237181651085976,0
2025-05-01 00:32:00,179.99824536078407,160.07061110920057,34.73760769092677,0
2025-05-01 00:33:00,179.86249757923574,159.92421812670528,35.09329393818726,0
2025-05-01 00:34:00,180.10693083857342,159.72324498034735,35.14564762146117,0
2025-05-01 00:35:00,179.84129032550376,159.93066988627933,34.97156976527964,0
2025-05-01 00:36:00,180.02715226735063,159.95739171805243,35.178613565397356,0
2025-05-01 00:37:00,179.74524288389563,159.9561899445934,35.02953036810749,0
2025-05-01 00:38:00,179.8273358136432,160.0865978899769,35.24342598423122,0
2025-05-01 00:39:00,180.02559196066298,160.27799469754208,34.69555893901483,0
2025-05-01 00:40:00,180.0960006553994,160.01729408825776,34.93024494779863,0
2025-05-01 00:41:00,180.02227787655468,159.9696575495181,34.985637371429796,0
2025-05-01 00:42:00,179.98496572328952,159.96370894617942,34.46555852310573,0
2025-05-01 00:43:00,179.96085651957338,160.01741386736708,34.782809453284294,0
2025-05-01 00:44:00,179.80779214125224,159.88403887355122,34.83728014912824,0
2025-05-01 00:45:00,179.90642025290867,160.01682779822445,35.18964119896467,0
2025-05-01 00:46:00,179.94011695977522,160.06311372708646,34.85863133073708,0
2025-05-01 00:47:00,180.13742588940846,160.02935604890044,34.8363842025388,0
2025-05-01 00:48:00,180.0446703776439,160.06405587076068,35.163497156131235,0
2025-05-01 00:49:00,179.77080477980286,160.06072466530878,34.67641787084199,0
2025-05-01 00:50:00,180.04213091602134,159.7519344644855,34.58575118651129,0
2025-05-01 00:51:00,179.94993930354588,160.08916182217536,34.92768153998613,0
2025-05-01 00:52:00,179.9120001399602,159.90605792160724,34.71045864638433,0
2025-05-01 00:53:00,180.0795179175493,159.84658251717946,34.71806414106807,0
2025-05-01 00:54:00,180.13402993792448,159.8453767441003,35.1146867583376,0
2025-05-01 00:55:00,180.1210664154851,160.06069582546615,35.17519476758252,0
2025-05-01 00:56:00,179.89090172198107,159.96883951018853,35.15777284317043,0
2025-05-01 00:57:00,179.95980239113933,159.76452437024204,35.22175533206145,0
2025-05-01 00:58:00,180.04306424608245,160.06692529412692,35.24822686400296,0
2025-05-01 00:59:00,180.12682086652592,159.79845486168816,34.574281958234614,0
2025-05-01 01:00:00,179.9377073490801,160.01957499019255,35.090082391985895,0
2025-05-01 01:01:00,179.9758643330337,160.03338984959422,34.89407836008609,0
2025-05-01 01:02:00,179.85617645337922,160.1239807914373,34.85051515080191,0
2025-05-01 01:03:00,179.84449313886952,160.24943587010537,35.112082926441744,0
2025-05-01 01:04:00,180.10562835691124,159.80894531437391,34.65394090402085,0
2025-05-01 01:05:00,180.17631120371422,159.99265366015118,34.649778278825536,0
2025-05-01 01:06:00,179.99063868419455,159.9613130586938,35.126714548816345,0
2025-05-01 01:07:00,180.13045927672596,160.06072495603453,35.09755720350218,0
2025-05-01 01:08:00,180.04701268325618,160.03019362793071,35.0273465311743,0
2025-05-01 01:09:00,179.91613443190133,159.95064352601688,34.82401731905537,0
2025-05-01 01:10:00,180.0469814287161,159.93827369359448,35.148765926916425,0
2025-05-01 01:11:00,180.19994475364058,159.84369688027422,35.13606057841209,0
2025-05-01 01:12:00,179.9953426149157,160.1383006215369,35.017060903009494,0
2025-05-01 01:13:00,180.20340367525583,160.06428858542392,34.76453579174605,0
2025-05-01 01:14:00,179.65943313646832,160.12848754769132,34.9149503308541,0
2025-05-01 01:15:00,180.10684732556876,159.95654454089342,35.16756673550489,0
2025-05-01 01:16:00,180.01131611887095,159.90804303438279,35.26543824456036,0
2025-05-01 01:17:00,179.96112904443945,159.8490358906719,34.93469267932473,0
2025-05-01 01:18:00,180.0119289009496,160.0502484617237,34.95006540643835,0
2025-05-01 01:19:00,179.74161604110188,159.85442894856604,34.96766217839499,0
2025-05-01 01:20:00,179.97144265458112,160.2588128296553,35.054978601782196,0
2025-05-01 01:21:00,180.04642463429653,159.81693003864692,34.883786539987995,0
2025-05-01 01:22:00,180.1921262258164,160.03831241668976,34.42116298848568,0
2025-05-01 01:23:00,179.93262487162443,160.21935965900994,35.23855380032942,0
2025-05-01 01:24:00,179.8948958316239,160.08387256629695,35.35893778943251,0
2025-05-01 01:25:00,179.93477158433402,160.02459431974884,34.877520028078855,0
2025-05-01 01:26:00,180.11900227530126,159.86441228942533,34.78666932621625,0
2025-05-01 01:27:00,180.04273764425577,159.80655231360052,34.97257989552195,0
2025-05-01 01:28:00,179.9311311735103,160.10780701524845,34.96249922325425,0
2025-05-01 01:29:00,180.06672476630473,160.2108606137085,35.19910371543259,0
2025-05-01 01:30:00,180.01262008141524,159.93856100133306,35.01092788832901,0
2025-05-01 01:31:00,180.12592384876928,159.8405313889337,34.841475433925766,0
2025-05-01 01:32:00,179.90873309779593,159.65585627972314,34.73631810988839,0
2025-05-01 01:33:00,179.95740392094228,159.86269292188723,35.17312683696394,0
